Id,SalePrice
1636,149696.3383732057
1637,201868.99564836625
1638,175425.16524520802
1639,184310.13787258518
1640,255827.36426514696
1641,178979.95672039528
1642,232870.37478131262
1643,213402.2758903442
1644,234660.74897557244
1645,209123.48992623144
1646,155155.0257837928
1647,154958.9170821211
1648,127742.6582822668
1649,139377.1484454567
1650,112758.2914511696
1651,120268.6842354134
1652,100753.50703876102
1653,102623.78888808309
1654,144834.4877863975
1655,130402.59294198483
1656,137680.7478216949
1657,146668.86139565663
1658,145542.94412274123
1659,124545.69390179403
1660,153995.57867351396
1661,451070.8111924821
1662,411617.6041186993
1663,373894.7250268871
1664,557565.8211599494
1665,297766.661556723
1666,321981.3628883567
1667,394508.28963864624
1668,336974.8246167637
1669,294340.5983722763
1670,337037.9992551908
1671,263583.41168224445
1672,452269.3303296663
1673,284385.83874219924
1674,235384.87930405233
1675,193681.79365352457
1676,187209.62283930287
1677,213237.31414808502
1678,488269.9445547113
1679,397681.33085079055
1680,321127.0119192996
1681,235194.52322389247
1682,311334.48645767564
1683,185916.3508670011
1684,172967.5983196728
1685,169819.79423911395
1686,168596.50822773195
1687,169741.0462921753
1688,185777.46674617773
1689,191517.1560325636
1690,194155.118917557
1691,182201.163827667
1692,254150.14965243795
1693,162532.71357579532
1694,181480.3544723979
1695,166109.20468636267
1696,269324.3326433609
1697,171946.84995176838
1698,343671.94647154614
1699,309552.52299015987
1700,248317.84938909014
1701,261852.63737612238
1702,239024.76576148093
1703,234936.68416119443
1704,279946.4767338817
1705,233735.79441634956
1706,469666.57025882177
1707,204529.839800736
1708,195591.78684287655
1709,254689.38119924074
1710,217765.7176937238
1711,265626.9935239562
1712,256504.23701436096
1713,275609.97620560473
1714,222048.08099435444
1715,202570.3837322004
1716,182869.78511037093
1717,173446.60745671226
1718,135461.282812713
1719,206543.35564122145
1720,230968.3541701814
1721,157395.53637246237
1722,121238.92729332382
1723,150934.37941983307
1724,200842.8923108533
1725,237754.11891949872
1726,182082.10262935888
1727,150281.4342546578
1728,169364.2605571283
1729,161337.29173196948
1730,154221.27821182724
1731,117150.0584082068
1732,129365.23099224638
1733,110944.58153982242
1734,118832.54157690266
1735,122897.55124826283
1736,108076.80834242876
1737,306213.5674646238
1738,242209.23766130474
1739,255194.01086152752
1740,220390.93700120103
1741,191730.95527285975
1742,171277.60108720753
1743,176433.47365556177
1744,344372.06253519625
1745,208842.5548620709
1746,182621.16325207934
1747,209158.916723071
1748,228837.43748173062
1749,135899.97252132517
1750,122149.21584261184
1751,250946.8637625017
1752,117877.67269029423
1753,148427.51920533346
1754,194055.87518595834
1755,161775.41596284235
1756,128666.46513401922
1757,122108.72073004776
1758,140944.02350136187
1759,154391.0705605266
1760,159162.88456697215
1761,140113.8384825277
1762,179365.6744457969
1763,181749.49637838188
1764,113165.33215713946
1765,171712.34753889436
1766,195358.1876742833
1767,231452.81326494933
1768,139803.23513259212
1769,169645.16467132338
1770,153463.97207842662
1771,115100.0743730071
1772,129028.42776272261
1773,122244.71549400047
1774,145908.16575691698
1775,141660.7582508987
1776,123017.49600516108
1777,109941.87439017171
1778,141890.63663546034
1779,119795.49952841799
1780,172690.39318360187
1781,122972.4141674059
1782,91017.98777121978
1783,138143.43490891575
1784,106327.41581355859
1785,120781.63047212025
1786,140987.27865950536
1787,160067.2316793841
1788,65131.92349534333
1789,96848.37261109648
1790,83213.1032485752
1791,197023.34936744327
1792,157143.22223532884
1793,124889.84727260823
1794,155709.73016881658
1795,134308.63979458658
1796,122539.84598732312
1797,111434.82200686673
1798,118646.56080987181
1799,110068.07610879533
1800,122144.20601894202
1801,128542.47995456269
1802,131253.04471808398
1803,147931.31372123756
1804,136036.93333194024
1805,134778.71786972857
1806,127388.90240971564
1807,127283.90380641248
1808,116019.00303298455
1809,116330.92340028365
1810,132086.96116929702
1811,86037.24418772907
1812,94093.20844010537
1813,124041.09875776034
1814,96672.2119341666
1815,59830.4153953931
1816,103872.88572658501
1817,98626.00648492681
1818,142472.35683908637
1819,128408.37589032414
1820,62557.95003061259
1821,112535.37132825126
1822,147738.9735401637
1823,48128.016477370256
1824,123626.31603047236
1825,135484.13791651433
1826,105485.33930914396
1827,100768.30951271638
1828,129214.04383643741
1829,115429.893604735
1830,138087.49400806954
1831,137554.61730494164
1832,74883.96364213168
1833,133156.09644986337
1834,117145.50665569516
1835,114331.0213543373
1836,124013.54311207001
1837,79858.22937541548
1838,122629.8299396014
1839,109147.4101585338
1840,132720.97621647702
1841,133714.48322279943
1842,93073.5201371316
1843,126120.469168172
1844,133498.07380560206
1845,141283.82734364073
1846,153960.25717794077
1847,166802.40245700887
1848,56351.971961048184
1849,105140.68604536312
1850,114889.46144145196
1851,152013.21036022724
1852,124320.20655050538
1853,125060.40499066417
1854,164405.80076627922
1855,146290.86611666818
1856,224815.25881912687
1857,132640.30097569685
1858,134852.34742553448
1859,114903.505657846
1860,138585.72815822734
1861,114749.86486953203
1862,327491.6278118826
1863,308279.1142206105
1864,308334.5538840688
1865,339283.9722793788
1866,330232.08376611647
1867,217755.3884902258
1868,291622.35549563146
1869,200540.08988530314
1870,215801.81620353772
1871,246411.14863737146
1872,169748.36187551214
1873,241981.66199564718
1874,150221.73909674652
1875,196943.20747153412
1876,199620.41569669632
1877,208664.22843879575
1878,197843.89929265712
1879,127109.54112690168
1880,128788.30998337158
1881,244693.80069787655
1882,241249.88282242036
1883,183538.48669647906
1884,202581.25199643645
1885,233078.51518695656
1886,284927.09553903824
1887,209313.33579031704
1888,267491.3808796383
1889,167982.79146990017
1890,114509.53032359514
1891,128484.96764358527
1892,96724.7760692574
1893,130084.56493320828
1894,122391.81199645516
1895,129902.77184478278
1896,125099.37422950787
1897,110229.11550066371
1898,116469.34895295906
1899,161641.85473002226
1900,152102.52677872637
1901,168004.1816297521
1902,155855.97353851574
1903,219322.71686354026
1904,135773.95428227368
1905,196040.19063873705
1906,149516.66563074454
1907,204288.78634636095
1908,113464.48825967299
1909,135572.48024422678
1910,122395.63388571239
1911,217636.48484761224
1912,350730.24895841087
1913,134918.0137380374
1914,67621.93162438937
1915,305505.97807097866
1916,62371.32668867227
1917,232124.39608430883
1918,141293.51992116324
1919,168810.01542103008
1920,152910.50693896646
1921,379279.86837699986
1922,307232.76806205005
1923,233829.90091093385
1924,231586.92661707435
1925,192523.40530938155
1926,376893.38844318443
1927,129993.92767225193
1928,151275.89277381232
1929,124920.85971247294
1930,126995.94629113715
1931,134625.85135140823
1932,135045.14052894755
1933,185828.57567067587
1934,181698.54754688946
1935,166871.86908434716
1936,193579.1838120209
1937,179023.26048554596
1938,165334.5958946163
1939,231891.08849180298
1940,185596.64139398
1941,166611.55494542138
1942,176968.57423342153
1943,207072.07080886466
1944,362925.39487092727
1945,387077.2797019139
1946,136250.15892328552
1947,305140.0331639209
1948,176671.87504759894
1949,241404.5748842634
1950,183432.34819420494
1951,237299.83746088017
1952,206122.11939101765
1953,160029.17168194667
1954,179243.7607110717
1955,131911.77053417923
1956,337364.3754793041
1957,147260.86237387528
1958,299194.6332997768
1959,144473.48787419888
1960,111365.23276681216
1961,120525.78179019986
1962,98483.71830820909
1963,107520.63352159351
1964,104236.00161269192
1965,145044.41093739046
1966,134183.87635659307
1967,284919.47447776626
1968,443024.10542751884
1969,376021.2906745187
1970,424688.08931811876
1971,477775.78125406813
1972,363298.3470071909
1973,261723.39559128857
1974,332243.6998411041
1975,567046.5238456102
1976,263301.4276682215
1977,360219.5950486552
1978,355710.4207676046
1979,311862.7135736367
1980,198721.83316956577
1981,333172.5679304129
1982,212323.84848112048
1983,197812.54846531057
1984,168756.7829173184
1985,224238.87855065477
1986,204730.55271434516
1987,185623.68164007392
1988,171554.82731658022
1989,188518.69405791018
1990,203893.57635318558
1991,228851.04617118547
1992,212459.53548773352
1993,164950.98497399368
1994,232811.40897618257
1995,181317.2264255471
1996,241759.23376083368
1997,295727.9878280996
1998,300022.47329851706
1999,265793.5888012473
2000,308480.73515598767
2001,266394.4937797286
2002,235750.00879807922
2003,250541.248960644
2004,282165.12550412945
2005,221032.86541781353
2006,215556.34500025818
2007,239775.69836449012
2008,211863.79673248512
2009,196392.54690644753
2010,188900.6852616133
2011,135335.67893311195
2012,170192.13411942412
2013,173698.45983162036
2014,180977.66799502185
2015,200841.77918270868
2016,188569.65435387258
2017,189125.38100402395
2018,117531.47653047467
2019,133694.4238959325
2020,99455.53108848142
2021,99660.61238020573
2022,181294.54059979325
2023,140429.30786447835
2024,273521.9935253956
2025,354638.035180461
2026,176024.99157198594
2027,163082.18268345564
2028,152673.67059631937
2029,168427.43494877376
2030,259578.36290207523
2031,226244.64112468966
2032,245183.4278916519
2033,250409.7552450574
2034,172974.47351896967
2035,220757.46490663695
2036,197350.0661461286
2037,212438.9673380632
2038,337731.76407265547
2039,214751.523960098
2040,292628.86161738733
2041,298011.42324023234
2042,204528.14901000718
2043,181082.6849058543
2044,167735.69410851525
2045,209359.64642246548
2046,152259.9943620837
2047,140926.18884850256
2048,138855.7981626278
2049,145742.01043213205
2050,169042.6878880077
2051,102991.39342109305
2052,117145.62009004966
2053,147939.9842905861
2054,96175.10223222697
2055,147553.18283756258
2056,142385.90807435318
2057,108207.14935658644
2058,213929.51709138582
2059,126774.66005275796
2060,174873.76824793618
2061,172093.80764465258
2062,126523.79668584513
2063,117560.90164725532
2064,132789.1280072823
2065,111883.02933030656
2066,157580.22103445145
2067,112299.21691472219
2068,149684.18157181542
2069,86154.19184809084
2070,115538.69847292041
2071,102105.4573660247
2072,130803.68400926847
2073,125533.81339548044
2074,182502.81683231503
2075,145427.7745971351
2076,114549.11357385723
2077,156303.17743651572
2078,121535.55045018067
2079,128546.03471713082
2080,119745.31153902794
2081,127533.62520377366
2082,113600.87243284972
2083,144324.96952229858
2084,111245.7951992122
2085,115384.6386011155
2086,109191.62109765242
2087,120571.24461468302
2088,92965.34053893156
2089,84731.18046742852
2090,120918.54280929091
2091,103404.8519856645
2092,114140.08478289282
2093,106985.35842253576
2094,106248.66028648017
2095,145292.8584860377
2096,84638.52601879204
2097,98115.53263590993
2098,143720.52468489986
2099,59603.06596361834
2100,67757.13634339538
2101,104262.71998655364
2102,123029.87063329478
2103,103645.9186835466
2104,136111.86804820452
2105,123735.12306066458
2106,61158.1064804755
2107,185708.66107429593
2108,111436.74208465517
2109,108273.57847858524
2110,121634.27562206633
2111,132060.9747322344
2112,133131.98474399102
2113,118989.37274114812
2114,120652.17844859725
2115,161300.42297675807
2116,112371.28729968717
2117,141946.03468705906
2118,120996.99414072947
2119,117120.00549114212
2120,111608.65150803121
2121,92691.97983331262
2122,119746.53499766222
2123,85267.9678718756
2124,153496.0049878537
2125,118591.76736859498
2126,144548.17867557713
2127,164318.77272856826
2128,123645.53989101674
2129,86277.84231341443
2130,126859.3934139244
2131,136527.99412807007
2132,104567.69785460533
2133,120464.33873779555
2134,116813.17189854826
2135,94957.79931639523
2136,70692.11043599887
2137,102769.79679295293
2138,125495.626908753
2139,145763.8514895012
2140,138675.1071874997
2141,153995.4651509503
2142,125631.97357653416
2143,145805.9626214174
2144,118536.16568298989
2145,138630.99688175815
2146,169839.7134047058
2147,124285.5498712987
2148,128381.6552035047
2149,146965.7268064615
2150,225661.60331101622
2151,120295.56120887947
2152,171653.20440644183
2153,171545.7954744637
2154,101493.65380121049
2155,141681.23005550544
2156,264053.6908952298
2157,230101.33576306482
2158,237059.42997264455
2159,211029.13953592628
2160,180824.39036786696
2161,230903.53489408642
2162,426142.3370671978
2163,339765.8544845711
2164,243430.27611565214
2165,196120.1242367915
2166,156356.0924753983
2167,218675.5424714594
2168,193230.5544241963
2169,191555.46413418013
2170,210041.13122317742
2171,154263.45274743438
2172,123993.64414838026
2173,174051.775746245
2174,224234.3690153702
2175,287962.8157545116
2176,308273.8035004446
2177,240607.8199419313
2178,204510.9071888473
2179,135930.956310974
2180,211281.9458118063
2181,191196.24511807077
2182,223496.54403415654
2183,185306.85662123316
2184,115762.20105654579
2185,120917.94516978717
2186,146219.69397165038
2187,149248.94854925352
2188,153572.23506036276
2189,349813.7752095866
2190,75710.39205042874
2191,76176.75091944177
2192,84239.8315751561
2193,109815.43888452904
2194,104376.96293594404
2195,106225.50148347388
2196,99329.9549832655
2197,121098.0206440644
2198,158034.53778045147
2199,179919.23961621654
2200,144316.1286421788
2201,141487.2798989322
2202,210645.42259914707
2203,132287.91615427274
2204,177209.5268189102
2205,119287.14887223474
2206,134342.19951635128
2207,203769.2208917324
2208,267580.81731721916
2209,254452.81754172934
2210,122071.72290683635
2211,113490.05326780603
2212,123382.14626126364
2213,101724.44736413757
2214,122785.82163483233
2215,100104.12211641797
2216,143941.03842784168
2217,59400.68087479095
2218,76776.0174717861
2219,75566.72699066256
2220,73284.37853380083
2221,306363.719487258
2222,276847.2927667578
2223,285106.88040485594
2224,204763.39893015742
2225,118787.04461580305
2226,187031.9903154182
2227,188663.70825014668
2228,262093.85514482536
2229,253345.1066035637
2230,148792.99395800577
2231,208573.9907377366
2232,174627.13065737535
2233,168253.50821810382
2234,231451.09184987962
2235,217540.65164297327
2236,261597.50665072998
2237,314090.0745236537
2238,190076.3771271521
2239,106906.19855336257
2240,152404.57050996635
2241,149451.23471618793
2242,120915.10226438926
2243,127716.74444917166
2244,101914.67643219413
2245,100617.08372683151
2246,135461.39855437854
2247,115405.52448277346
2248,122510.16240034642
2249,120205.6119897983
2250,127960.76925331412
2251,104792.89614020906
2252,183747.3037667299
2253,154825.4646974463
2254,172172.2998504883
2255,181394.6153258728
2256,168107.1448169351
2257,212276.0186628334
2258,154643.88520748273
2259,173491.92711323054
2260,144439.41167923625
2261,184434.66131625118
2262,208695.94293561002
2263,372143.29115321854
2264,595756.1606850158
2265,166076.52175492034
2266,295177.01647429593
2267,386521.7877243157
2268,415832.8365811079
2269,144538.5468728218
2270,192175.69661177267
2271,213170.35392372866
2272,184460.1847715042
2273,156081.83393399205
2274,178649.75675742948
2275,153077.90336939352
2276,188249.32307608836
2277,180538.40379402693
2278,145234.55768120525
2279,130158.1102035403
2280,112073.26361014904
2281,162588.2588839375
2282,180510.74247573657
2283,109212.87410973037
2284,113381.2577959574
2285,139439.88890685068
2286,122925.13441401179
2287,364237.2608583003
2288,266603.1245163222
2289,370523.88327130524
2290,473900.72995864676
2291,327796.4569498972
2292,439081.0718292019
2293,505153.7836205176
2294,397686.45085503586
2295,500407.89177537826
2296,289893.8367810872
2297,338869.23367571505
2298,334777.4653229281
2299,357687.9061744008
2300,332385.84400211775
2301,301449.9600494697
2302,244574.71407886696
2303,236866.61256591487
2304,245608.61801383834
2305,193078.18099048952
2306,186630.55933390255
2307,196559.86121200252
2308,222103.9612598093
2309,272245.06900418876
2310,205001.92231667624
2311,206514.95132580167
2312,168681.19934022689
2313,167555.3831179457
2314,173806.0240380724
2315,179227.9914124522
2316,193943.55495517395
2317,186539.17973659548
2318,177523.82652798214
2319,183347.93744944752
2320,183816.6503008325
2321,235928.96436572127
2322,182336.64629407212
2323,191584.4127544675
2324,176005.63759235555
2325,210309.4584320514
2326,172253.82055368277
2327,198975.61700855123
2328,218852.9877123173
2329,191682.5251461959
2330,182793.6123589609
2331,337335.2067982113
2332,401292.9704731443
2333,320536.2228377568
2334,242633.42175923003
2335,268216.9460516231
2336,301022.5353818531
2337,197631.527714893
2338,261314.15247168168
2339,212122.3499946402
2340,393053.68760974583
2341,212239.72756907166
2342,230659.5095760028
2343,226400.80546719304
2344,212396.93463140583
2345,229824.8478283183
2346,210150.7292997109
2347,195944.93310913036
2348,237415.23201693845
2349,177422.0825244639
2350,299132.7370844171
2351,251779.91191629315
2352,241409.16487097985
2353,243385.93478956126
2354,141308.75012487345
2355,143242.46394120206
2356,146432.68047814874
2357,185162.209537262
2358,193892.27554350608
2359,133367.1159063603
2360,112207.18888563584
2361,144414.3879479729
2362,276948.9578479259
2363,134281.41387001573
2364,151881.0117947785
2365,212504.32414512496
2366,192256.816569499
2367,222825.26062297288
2368,220111.23388352862
2369,213646.37944538225
2370,166567.13246668596
2371,161798.68558176648
2372,185493.77091102873
2373,278098.0114054503
2374,315169.1245047676
2375,240540.44359735746
2376,307664.42229784955
2377,364159.13671885926
2378,146424.19921634765
2379,204082.80682150534
2380,146812.0401565698
2381,169661.51525087637
2382,201887.8385664958
2383,199699.29728003728
2384,246145.74637742896
2385,157097.85225990752
2386,128556.18370170744
2387,130354.18204315056
2388,98092.52761380623
2389,111514.57213783731
2390,141650.68961459544
2391,139853.18072158212
2392,113929.96501421288
2393,167813.571690976
2394,141408.9320103595
2395,211914.68850640778
2396,137259.609461377
2397,229824.39777239694
2398,128339.67852810599
2399,66322.71842352499
2400,70719.65255387757
2401,127323.01496113892
2402,131111.53067209563
2403,146287.33762573006
2404,143457.68859997316
2405,156822.37846142895
2406,143446.37191366404
2407,124587.41566157925
2408,144176.01256669615
2409,116923.31041434192
2410,164600.0563765784
2411,110309.75678747446
2412,152781.49597574596
2413,125291.685315269
2414,158496.1199969993
2415,134420.07289071407
2416,122318.10372757544
2417,133489.39594897462
2418,133333.99812178442
2419,126595.89648085138
2420,117423.38229848846
2421,142823.72099013434
2422,104300.04880672974
2423,107030.45895503178
2424,153429.2644755912
2425,201332.80414138612
2426,124764.84738650806
2427,120045.34354297475
2428,173890.09745231795
2429,110597.86550409856
2430,131540.59735468638
2431,107282.17831611367
2432,144116.5973312388
2433,141855.07639252595
2434,132226.61605319203
2435,146400.20308850918
2436,109548.2550912053
2437,103205.07292135138
2438,121846.05184754997
2439,100870.34179301451
2440,121987.7351257622
2441,90456.47985417556
2442,98379.3064269378
2443,125662.61375874649
2444,128244.87219831946
2445,87820.78793153432
2446,129508.38959398342
2447,166620.6765332588
2448,117245.42928458066
2449,110593.77736836654
2450,146651.81496416152
2451,115286.24548609128
2452,189473.73673464233
2453,93769.52579679858
2454,117018.9545060138
2455,111349.43280913301
2456,133210.65849700363
2457,135507.43278281318
2458,125428.0413993935
2459,109801.64472114982
2460,135944.0180183579
2461,124433.92923507706
2462,132145.6070701561
2463,120325.85046522386
2464,171331.91986161616
2465,138234.97194717883
2466,115976.89146695238
2467,121025.37640601935
2468,82241.79567516052
2469,80621.88990525654
2470,189516.71089973632
2471,209660.06972788324
2472,154115.18625092428
2473,111670.57615991433
2474,66000.746021293
2475,213395.33321841824
2476,114706.89625046369
2477,122875.02190913174
2478,151477.6131235678
2479,99845.66214191572
2480,148939.7991936879
2481,116610.96161246268
2482,121864.6391319748
2483,107421.5214389402
2484,115114.1410649685
2485,122257.28355932955
2486,144901.88622045828
2487,162509.80243655242
2488,163564.59005289772
2489,150744.7802457038
2490,142367.7716173016
2491,91730.28829710475
2492,191295.9045046922
2493,144814.68187558022
2494,139351.5170786537
2495,82717.851011689
2496,232575.7360447678
2497,153800.0053350197
2498,110103.99258324929
2499,85985.12673052234
2500,124806.75668171192
2501,136787.3605124138
2502,143597.75596388016
2503,93415.8345625294
2504,202705.74834061178
2505,223016.07693792103
2506,246365.06605935877
2507,279813.09252029046
2508,247123.64591972012
2509,210239.87958231385
2510,212210.44124976822
2511,171358.60828260993
2512,205520.40598198428
2513,214170.70492173784
2514,232800.11471986733
2515,148062.72219398132
2516,171510.75869666773
2517,147962.20169607186
2518,151717.01415580997
2519,233331.0835267451
2520,214074.53959266463
2521,184761.76880804382
2522,220906.8989235842
2523,114496.70075058984
2524,130121.74566966185
2525,144414.46069815467
2526,134098.75012465563
2527,115285.92881272714
2528,128509.99882452817
2529,138314.56114693268
2530,123094.4115947971
2531,258889.26539648933
2532,225607.05573486775
2533,191577.66942280496
2534,228129.6065036616
2535,303864.54234940134
2536,229897.6321340391
2537,238469.20234155766
2538,181903.63856671288
2539,181785.0005092237
2540,178695.89248569525
2541,177616.60986718143
2542,159532.75889899008
2543,116150.70658411282
2544,119075.67636267561
2545,127096.23958649338
2546,124737.28731329094
2547,134509.45771992713
2548,157933.91469129038
2549,156721.93478300283
2550,1729364.7167511135
2551,139248.07697850678
2552,131705.26550054408
2553,71953.74372473004
2554,85579.67472687064
2555,121617.91264026742
2556,100313.6714769641
2557,103907.10146749332
2558,151774.9029716742
2559,139461.43051391526
2560,152784.83635744228
2561,147903.6986510908
2562,137673.59782941366
2563,146821.0364448949
2564,194352.58176468694
2565,135485.4126183167
2566,151453.00047661806
2567,135226.5182952009
2568,204974.50509532815
2569,231546.55356793964
2570,117187.53063944304
2571,190147.33932071982
2572,148610.57808027894
2573,219192.60630587087
2574,300822.8565764168
2575,127409.8273911222
2576,108702.60089918994
2577,123074.94487886062
2578,84677.17634035165
2579,62871.53592909132
2580,89295.02105222302
2581,109648.54021702812
2582,114366.93009774832
2583,279036.5972920941
2584,170136.62008423457
2585,182409.2263169227
2586,224791.1214166554
2587,197547.06048549354
2588,140864.83650763961
2589,145963.58533914157
2590,196030.0183856971
2591,220444.2332439524
2592,211412.40069756564
2593,245278.12811526374
2594,172520.59735475213
2595,192728.86990302653
2596,279264.50242700346
2597,180013.21218136133
2598,284234.26869563735
2599,327741.8635018689
2600,157757.0105540666
2601,140595.4715656683
2602,84914.57596242188
2603,92337.42356598872
2604,91753.47748399228
2605,82325.91563570741
2606,137081.4573229743
2607,215499.9889732715
2608,193133.30006284066
2609,171997.78257180593
2610,105798.35845583254
2611,118754.16663737448
2612,155215.08836188246
2613,129018.64271055708
2614,122273.45698834979
2615,149132.4726892413
2616,141215.00441645537
2617,184430.51977506594
2618,206205.69114181248
2619,197829.37874566566
2620,186616.2649542495
2621,170057.24000921327
2622,175835.03954813798
2623,240795.87672811942
2624,306464.0923523067
2625,298561.08824281534
2626,169727.68386036437
2627,158589.9267533935
2628,495854.12148698844
2629,537705.8662121744
2630,374015.1525561308
2631,518393.2833171762
2632,416760.97123401676
2633,300064.82842240087
2634,428626.71030001796
2635,153743.46516506697
2636,169859.63854359082
2637,175128.7929432865
2638,259084.77682186538
2639,179702.2486611098
2640,144504.20160118176
2641,103290.32436390927
2642,184473.25461168555
2643,107506.0209705989
2644,116497.88867192657
2645,112662.39687137262
2646,98081.74766000142
2647,106517.288346173
2648,140824.1676525836
2649,152268.22006429278
2650,132116.6628317477
2651,137153.0623435968
2652,431147.5633721371
2653,240684.38540044398
2654,253297.57447368855
2655,401754.3477481327
2656,313083.5775838855
2657,357030.5690933289
2658,298724.5508321676
2659,301380.80104979017
2660,359959.0027632506
2661,347039.1002740835
2662,357304.2022712924
2663,284209.11943225795
2664,262611.50193002325
2665,320851.52184697165
2666,273145.1120501208
2667,170838.4773500531
2668,176728.4613663532
2669,177022.28794947828
2670,272008.2550272236
2671,183265.5399352664
2672,193708.99304716554
2673,198506.48799363108
2674,192982.28114246082
2675,174420.49345040336
2676,187279.855707792
2677,199616.9803407021
2678,249973.02605526487
2679,253507.85880467275
2680,272716.942983821
2681,401644.4800833302
2682,313523.8728933723
2683,585960.8920692191
2684,298388.56801150425
2685,325609.98144819506
2686,245183.61429621073
2687,315050.95214971015
2688,212046.04920205803
2689,202761.0517769338
2690,459244.09901078953
2691,185807.77353854565
2692,139575.8483346863
2693,196990.6926021458
2694,134890.06645192925
2695,188828.89662674296
2696,179816.13493647124
2697,184928.3602361362
2698,189350.2990697999
2699,169383.8175073362
2700,149793.7431323198
2701,144952.89689555592
2702,106090.20318953301
2703,123821.61594261636
2704,134635.86892928637
2705,111516.60267885462
2706,107304.10057558
2707,118164.91927623986
2708,129475.65661435656
2709,99501.14469509301
2710,123763.51169834576
2711,301590.6284093007
2712,384633.2616919859
2713,172150.96224117212
2714,152565.22772270508
2715,166808.38779514437
2716,147258.22039886386
2717,190842.85367262803
2718,214493.25034919116
2719,148805.74654513827
2720,168173.96401446036
2721,130248.5935746476
2722,157781.01836815072
2723,134468.04115703577
2724,126736.77019207066
2725,126622.63594155198
2726,151434.63979062554
2727,167446.07483156768
2728,176031.4527398148
2729,146359.6450701419
2730,145112.6728807594
2731,132474.52416016086
2732,126970.86770702351
2733,158505.49090549274
2734,139603.01225130595
